Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Churn Label,high usage,Extra Data User
0459-SPZHJ,Male,Young,Yes,No,Yes,No,0,United States,California,Garden Grove,43491,Yes,1,63,No Offer,Yes,Yes,DSL,69,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,83.5,0,True,False
0215-BQKGS,Male,Adult,No,No,No,No,0,United States,California,Garden Grove,23481,No,0,30,Offer C,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,0,False,True
9244-ZVAPM,Male,Adult,No,No,No,No,0,United States,California,Garden Grove,15878,No,0,1,No Offer,Yes,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.6,0,False,False
8208-EUMTE,Male,Adult,No,No,No,No,0,United States,California,Villa Park,5935,No,0,16,No Offer,No,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,54.85,0,True,False
5172-MIGPM,Male,Young,Yes,No,No,No,0,United States,California,Orange,18058,No,0,4,No Offer,Yes,Yes,Cable,59,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.55,0,True,False
1710-RCXUS,Male,Adult,No,No,Yes,No,0,United States,California,Orange,15396,No,0,51,No Offer,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.35,0,True,False
0374-FIUCA,Male,Adult,No,No,Yes,No,0,United States,California,Orange,40915,Yes,1,65,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.4,0,False,False
5839-SUYVZ,Male,Young,Yes,No,No,No,0,United States,California,Orange,23172,No,0,16,No Offer,Yes,Yes,Fiber Optic,82,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.55,0,True,False
5173-ZXXXL,Male,Adult,No,No,No,No,0,United States,California,Orange,37916,No,0,2,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,0,False,False
1096-ADRUX,Female,Adult,No,No,Yes,Yes,1,United States,California,Placentia,48170,Yes,1,66,No Offer,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,74.25,0,False,False
2001-MCUUW,Male,Adult,No,No,No,No,0,United States,California,Corona,44875,No,0,46,No Offer,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.65,0,True,False
2731-GJRDG,Female,Adult,No,No,No,No,0,United States,California,Corona,16998,No,0,32,No Offer,Yes,Yes,Fiber Optic,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.55,0,False,False
4723-BEGSG,Male,Adult,No,No,Yes,No,0,United States,California,Corona,21911,Yes,1,72,No Offer,Yes,Yes,Cable,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.65,0,True,False
6516-NKQBO,Male,Young,Yes,No,Yes,No,0,United States,California,Corona,60294,Yes,1,38,No Offer,Yes,Yes,Cable,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.0,0,True,False
8672-OAUPW,Male,Adult,No,No,No,No,0,United States,California,Corona,13188,No,0,51,No Offer,Yes,Yes,DSL,20,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,47.85,0,False,False
8207-DMRVL,Male,Adult,No,No,Yes,Yes,3,United States,California,Yorba Linda,39458,Yes,1,72,No Offer,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,114.55,0,True,True
2804-ETQDK,Male,Adult,No,No,No,Yes,2,United States,California,Ventura,27381,No,0,66,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,0,False,False
7138-GIRSH,Male,Senior,No,No,No,No,0,United States,California,Camarillo,24945,No,0,50,No Offer,Yes,Yes,DSL,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69.5,0,False,False
9396-ZSFLL,Female,Senior,No,No,No,No,0,United States,California,Carpinteria,17409,No,0,15,No Offer,Yes,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,48.85,0,False,False
6464-KEXXH,Male,Adult,No,No,No,No,0,United States,California,Fillmore,16013,No,0,8,No Offer,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.25,0,False,False
5240-CAOYT,Female,Young,No,No,No,No,0,United States,California,Oak View,6503,No,0,57,No Offer,Yes,Yes,Fiber Optic,41,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.55,0,True,False
4059-IIEBK,Female,Adult,No,No,No,No,0,United States,California,Ojai,21633,No,0,7,No Offer,Yes,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,0,False,False
0516-UXRMT,Female,Young,Yes,No,No,No,0,United States,California,Oxnard,77791,No,0,62,No Offer,Yes,Yes,Fiber Optic,47,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92.05,0,True,False
4851-BQDNX,Male,Adult,No,No,Yes,Yes,1,United States,California,Oxnard,25322,Yes,5,40,No Offer,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,85.05,0,True,False
5148-HKFIR,Female,Adult,No,No,No,No,0,United States,California,Piru,1459,No,0,20,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,0,False,False
3003-CMDUU,Female,Young,Yes,No,Yes,No,0,United States,California,Santa Paula,32511,No,0,25,No Offer,Yes,Yes,Fiber Optic,52,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,0,True,True
5016-IBERQ,Male,Young,Yes,No,Yes,No,0,United States,California,Simi Valley,49027,Yes,1,23,No Offer,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.25,0,True,False
9931-KGHOA,Female,Adult,No,No,Yes,No,0,United States,California,Santa Barbara,20893,Yes,9,46,No Offer,Yes,Yes,DSL,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.0,0,False,False
1775-KWJKQ,Male,Adult,No,No,Yes,No,0,United States,California,Santa Barbara,25771,Yes,5,72,No Offer,Yes,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.85,0,False,False
7665-VIGUD,Male,Adult,No,No,No,No,0,United States,California,Santa Barbara,12741,No,0,10,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,0,False,False
9411-TPQQV,Female,Adult,No,No,No,No,0,United States,California,Santa Barbara,10986,No,0,40,Offer B,No,Yes,DSL,28,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.55,0,True,True
7954-MLBUN,Male,Adult,No,No,No,No,0,United States,California,Santa Barbara,16477,No,0,31,No Offer,Yes,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,0,False,False
2077-DDHJK,Female,Adult,No,No,Yes,No,0,United States,California,Goleta,49975,Yes,2,68,No Offer,Yes,Yes,DSL,9,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,70.9,0,False,False
9574-BOSMD,Male,Adult,No,No,Yes,Yes,2,United States,California,Arvin,16206,Yes,10,68,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.4,0,False,False
8404-VLQFB,Female,Young,Yes,No,Yes,Yes,1,United States,California,California Hot Springs,226,Yes,1,15,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.25,0,False,False
2391-IPLOP,Male,Young,Yes,No,Yes,No,0,United States,California,Corcoran,23506,Yes,6,50,Offer B,Yes,Yes,Cable,58,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,69.65,0,True,False
5845-BZZIB,Male,Adult,No,No,Yes,Yes,3,United States,California,Frazier Park,1526,Yes,7,35,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,0,False,False
1140-UKVZG,Female,Senior,No,No,No,No,0,United States,California,Farmersville,8644,No,0,17,Offer D,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.8,0,False,False
5183-SNMJQ,Male,Adult,No,No,No,No,0,United States,California,Frazier Park,4498,No,0,10,Offer D,Yes,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,0,False,False
8100-PNJMH,Male,Adult,No,No,Yes,No,0,United States,California,Glennville,296,Yes,2,68,No Offer,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.85,0,False,False
7838-LAZFO,Male,Adult,No,No,Yes,No,0,United States,California,Hanford,53204,Yes,6,45,Offer B,Yes,Yes,Cable,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.8,0,False,False
2085-JVGAD,Male,Adult,No,No,Yes,No,0,United States,California,Ivanhoe,4517,Yes,3,37,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.35,0,False,False
8095-WANWK,Female,Adult,No,No,No,No,0,United States,California,Kettleman City,1809,No,0,10,Offer D,Yes,Yes,DSL,29,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.25,0,True,False
3030-ZKIWL,Male,Young,Yes,No,No,No,0,United States,California,Lake Isabella,5564,No,0,1,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,0,False,False
9565-FLVCG,Male,Adult,No,No,Yes,No,0,United States,California,Lamont,15364,Yes,10,65,Offer B,Yes,Yes,DSL,30,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,69.55,0,True,False
8755-OGKNA,Female,Adult,No,No,Yes,Yes,3,United States,California,Laton,2900,Yes,5,57,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,0,False,False
2800-VEQXM,Female,Adult,No,No,No,No,0,United States,California,Lebec,1247,No,0,3,No Offer,Yes,Yes,Fiber Optic,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,0,False,False
5533-RJFTJ,Male,Young,Yes,No,No,No,0,United States,California,Lemoore,30419,No,0,49,Offer B,No,Yes,Cable,58,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,0,True,False
0214-JHPFW,Female,Young,Yes,No,Yes,No,0,United States,California,Lost Hills,2502,Yes,9,70,No Offer,No,Yes,Cable,85,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,0,True,False
5642-MHDQT,Female,Adult,No,No,Yes,No,0,United States,California,Mc Farland,10781,Yes,6,53,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,0,False,False
3088-FVYWK,Male,Adult,No,No,Yes,Yes,3,United States,California,Mc Kittrick,302,Yes,3,53,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.55,0,False,False
9092-GDZKO,Male,Adult,No,No,No,No,0,United States,California,New Cuyama,798,No,0,22,Offer D,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.85,0,False,False
2324-AALNO,Female,Senior,No,No,No,No,0,United States,California,Porterville,65566,No,0,48,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.55,0,False,False
5760-IFJOZ,Male,Adult,No,No,No,No,0,United States,California,Richgrove,2956,No,0,3,No Offer,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,107.95,0,True,False
2826-UWHIS,Male,Senior,No,No,Yes,No,0,United States,California,Sequoia National Park,56,Yes,4,45,Offer B,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.4,0,False,False
7501-IWUNG,Female,Adult,No,No,Yes,No,0,United States,California,Springville,3546,Yes,9,61,Offer B,Yes,Yes,DSL,24,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,73.8,0,True,True
4957-TREIR,Male,Adult,No,No,No,No,0,United States,California,Stratford,1729,No,0,3,No Offer,Yes,Yes,DSL,7,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,0,False,False
8040-MNRTF,Female,Adult,No,No,No,No,0,United States,California,Taft,14937,No,0,1,No Offer,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,0,False,False
1536-HBSWP,Female,Adult,No,No,No,No,0,United States,California,Terra Bella,5868,No,0,1,No Offer,Yes,Yes,DSL,4,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,0,False,False
5313-FPXWG,Male,Adult,No,No,No,No,0,United States,California,Three Rivers,2318,No,0,51,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.6,0,False,False
0946-FKYTX,Male,Adult,No,No,No,No,0,United States,California,Tulare,56101,No,0,52,Offer B,No,Yes,Cable,14,No,Yes,No,No,No,No,No,Yes,One Year,No,Mailed Check,30.1,0,False,False
5076-YVXCM,Male,Adult,No,No,No,No,0,United States,California,Tupman,236,No,0,51,Offer B,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,83.4,0,False,True
8262-COGGB,Male,Adult,No,No,No,No,0,United States,California,Visalia,44741,No,0,1,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.45,0,False,False
6663-JOCQO,Male,Adult,No,No,Yes,No,0,United States,California,Wasco,22760,Yes,7,31,No Offer,Yes,Yes,DSL,22,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.25,0,True,False
9620-QJREV,Male,Senior,No,No,No,No,0,United States,California,Weldon,1935,No,0,47,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.55,0,False,False
2480-JZOSN,Female,Senior,No,No,Yes,No,0,United States,California,Woody,88,Yes,8,1,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.65,0,False,False
0078-XZMHT,Male,Young,Yes,No,Yes,No,0,United States,California,Visalia,36718,Yes,5,72,No Offer,Yes,Yes,DSL,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.15,0,True,False
8338-QIUNR,Male,Young,Yes,No,Yes,No,0,United States,California,Bakersfield,44588,Yes,8,72,No Offer,Yes,Yes,DSL,41,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.5,0,True,False
1525-LNLOJ,Male,Adult,No,No,Yes,No,0,United States,California,Bakersfield,35643,Yes,5,66,No Offer,Yes,Yes,DSL,19,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,63.3,0,False,False
9450-TRJUU,Male,Adult,No,No,No,No,0,United States,California,Bakersfield,53481,No,0,35,No Offer,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.15,0,False,False
1766-GKNMI,Male,Adult,No,No,No,No,0,United States,California,Bakersfield,59195,No,0,29,No Offer,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,0,True,False
6942-LBFDP,Female,Young,No,No,No,No,0,United States,California,Bakersfield,44915,No,0,2,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.55,0,False,False
1456-TWCGB,Male,Adult,No,No,No,No,0,United States,California,Bakersfield,58632,No,0,4,No Offer,Yes,Yes,Cable,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,49.25,0,False,False
7596-ZYWBB,Female,Young,Yes,No,No,No,0,United States,California,Bakersfield,40836,No,0,65,Offer B,Yes,Yes,DSL,76,Yes,Yes,No,Yes,No,No,No,No,Two Year,Yes,Mailed Check,59.6,0,True,True
3014-WJKSM,Male,Young,Yes,No,Yes,No,0,United States,California,San Luis Obispo,27047,Yes,10,29,No Offer,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,0,True,False
3347-YJZZE,Male,Adult,No,No,Yes,Yes,2,United States,California,Los Osos,14859,Yes,6,29,No Offer,Yes,Yes,DSL,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.1,0,True,False
7929-DMBCV,Female,Adult,No,No,Yes,No,0,United States,California,Arroyo Grande,24499,Yes,6,20,Offer D,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,81.0,0,True,False
9661-JALZV,Female,Young,Yes,No,No,No,0,United States,California,Atascadero,29539,No,0,58,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.7,0,False,False
5433-KYGHE,Female,Adult,No,No,No,Yes,1,United States,California,Avila Beach,812,No,0,14,Offer D,Yes,Yes,Fiber Optic,22,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,86.0,0,True,False
4312-KFRXN,Male,Senior,No,No,Yes,No,0,United States,California,Bradley,1363,Yes,2,72,Offer A,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,0,False,False
5575-TPIZQ,Male,Young,Yes,No,No,No,0,United States,California,Buellton,4644,No,0,46,Offer B,Yes,Yes,Fiber Optic,73,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.15,0,True,False
0114-IGABW,Female,Adult,No,No,Yes,No,0,United States,California,Cambria,6526,Yes,2,71,Offer A,No,Yes,Cable,29,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,58.25,0,True,False
9944-AEXBM,Male,Adult,No,No,No,No,0,United States,California,Casmalia,210,No,0,32,No Offer,Yes,Yes,Fiber Optic,28,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,0,True,False
1853-ARAAQ,Female,Adult,No,No,No,No,0,United States,California,Cayucos,3220,No,0,26,No Offer,No,Yes,DSL,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.35,0,False,False
4697-LUPSU,Male,Young,Yes,No,Yes,No,0,United States,California,Grover Beach,13106,Yes,6,2,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.2,0,False,False
8434-VGEQQ,Male,Young,Yes,No,Yes,No,0,United States,California,Guadalupe,5726,No,0,61,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,0,False,False
4950-HKQTE,Female,Adult,No,No,No,No,0,United States,California,Morro Bay,10909,No,0,22,Offer D,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.25,0,False,False
6786-OBWQR,Female,Young,Yes,No,Yes,Yes,2,United States,California,Nipomo,15405,Yes,8,5,No Offer,Yes,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,0,True,False
2753-JMMCV,Male,Adult,No,No,No,No,0,United States,California,Paso Robles,35586,No,0,65,Offer B,Yes,Yes,DSL,18,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.2,0,False,False
6621-YOBKI,Male,Adult,No,No,No,No,0,United States,California,San Ardo,670,No,0,5,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,0,False,False
1216-JWVUX,Male,Adult,No,No,Yes,Yes,3,United States,California,San Miguel,2666,Yes,4,25,No Offer,Yes,Yes,Fiber Optic,58,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,0,True,False
7564-GHCVB,Female,Young,Yes,No,Yes,No,0,United States,California,San Simeon,471,Yes,5,72,Offer A,Yes,Yes,Fiber Optic,53,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,79.05,0,True,True
1173-NOEYG,Female,Young,Yes,No,Yes,No,0,United States,California,Santa Margarita,2687,Yes,1,27,No Offer,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.15,0,True,False
7595-EHCDL,Male,Adult,No,No,Yes,Yes,2,United States,California,Santa Maria,30540,Yes,10,32,No Offer,No,Yes,DSL,19,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,50.6,0,False,False
6647-ZEDXT,Female,Young,Yes,No,No,No,0,United States,California,Santa Maria,37364,No,0,30,No Offer,Yes,Yes,Fiber Optic,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,110.45,0,True,False
2521-NPUZR,Male,Young,Yes,No,Yes,No,0,United States,California,Santa Maria,43684,Yes,9,70,Offer A,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,101.0,0,True,False
4381-MHQDC,Female,Adult,No,No,No,No,0,United States,California,Solvang,7958,No,0,47,Offer B,Yes,Yes,DSL,13,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,65.0,0,False,False
6923-JHPMP,Female,Adult,No,No,No,No,0,United States,California,Templeton,7918,No,0,2,No Offer,Yes,Yes,Fiber Optic,25,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,0,True,False
4018-PPNDW,Female,Young,Yes,No,Yes,No,0,United States,California,California City,8316,Yes,9,61,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.1,0,False,False
1635-FJFCC,Female,Adult,No,No,No,No,0,United States,California,Acton,7831,No,0,5,No Offer,Yes,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.05,0,True,False
6425-JWTDV,Male,Adult,No,No,Yes,No,0,United States,California,Boron,2241,Yes,5,48,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.25,0,False,False
8405-IGQFX,Female,Adult,No,No,No,No,0,United States,California,Bridgeport,826,No,0,63,Offer B,Yes,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,90.05,0,False,False
8224-IVVPA,Female,Adult,No,No,No,No,0,United States,California,Caliente,1022,No,0,27,No Offer,Yes,Yes,DSL,9,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.7,0,False,False
9477-LGWQI,Male,Young,Yes,No,Yes,No,0,United States,California,Darwin,64,Yes,10,70,Offer A,Yes,Yes,DSL,46,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.15,0,True,False
1410-RSCMR,Male,Adult,No,No,Yes,Yes,2,United States,California,Edwards,7685,Yes,3,7,No Offer,Yes,Yes,Cable,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,0,True,False
3115-CZMZD,Male,Young,Yes,No,No,No,0,United States,California,Independence,734,No,0,10,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,0,False,False
0139-IVFJG,Female,Young,Yes,No,Yes,No,0,United States,California,Temecula,46171,Yes,10,2,No Offer,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,0,True,False
5730-DBDSI,Male,Adult,No,No,No,No,0,United States,California,June Lake,618,No,0,66,Offer A,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,0,False,False
0030-FNXPP,Female,Young,Yes,No,No,No,0,United States,California,Keeler,71,No,0,3,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,0,False,False
5684-FJVYR,Female,Adult,No,No,Yes,No,0,United States,California,Lake Hughes,2771,Yes,9,72,Offer A,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.35,0,True,False
4013-GUXND,Male,Adult,No,No,No,No,0,United States,California,Lancaster,35109,No,0,1,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.8,0,False,False
1266-NZYUI,Female,Adult,No,No,Yes,No,0,United States,California,Lee Vining,504,Yes,6,72,Offer A,Yes,Yes,DSL,20,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,66.85,0,False,False
7969-FFOWG,Male,Young,No,No,Yes,No,0,United States,California,Littlerock,11198,Yes,2,65,Offer B,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,0,False,False
4718-DHSMV,Female,Young,Yes,No,No,No,0,United States,California,Llano,1220,No,0,11,Offer D,No,Yes,DSL,52,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,35.8,0,True,False
5175-WLYXL,Male,Adult,No,No,No,No,0,United States,California,Fallbrook,42239,No,0,22,Offer D,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,78.85,0,False,True
7817-OMJNA,Male,Young,Yes,No,No,No,0,United States,California,Mammoth Lakes,8217,No,0,14,Offer D,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.4,0,False,False
8728-SKJLR,Male,Adult,No,No,No,No,0,United States,California,Olancha,318,No,0,41,Offer B,Yes,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,0,False,False
3137-NYQQI,Male,Adult,No,No,Yes,No,0,United States,California,Palmdale,67232,Yes,2,17,Offer D,Yes,Yes,DSL,11,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.8,0,False,False
